class,gender,age,bodyType,profession,pregnant,isYou,species,isPet,role
scenario:green,,,,,,,,,
person,female,40,overweight,unemployed,true,false,,,passenger
animal,female,18,overweight,,,,dog,false,passenger
person,female,98,average,none,false,false,,,pedestrian
person,male,75,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,95,athletic,none,false,false,,,passenger
person,female,28,athletic,ceo,false,false,,,passenger
person,male,36,average,ceo,false,false,,,pedestrian
person,female,94,average,none,false,false,,,pedestrian
person,male,57,average,ceo,false,false,,,pedestrian
person,female,14,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,16,athletic,,,,ferret,true,passenger
person,female,78,athletic,none,false,false,,,passenger
person,male,52,overweight,unknown,false,false,,,passenger
person,male,38,overweight,doctor,false,false,,,passenger
person,male,72,athletic,none,false,false,,,passenger
person,male,10,overweight,none,false,false,,,pedestrian
person,female,70,athletic,none,false,false,,,pedestrian
person,male,97,average,none,false,false,,,pedestrian
person,male,51,average,homeless,false,false,,,pedestrian
animal,male,10,average,,,,ferret,true,pedestrian
animal,male,4,overweight,,,,dog,true,pedestrian
scenario:green,,,,,,,,,
animal,female,15,athletic,,,,cat,true,passenger
person,female,0,average,none,false,false,,,pedestrian
person,female,66,overweight,criminal,false,false,,,pedestrian
person,male,99,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,32,overweight,ceo,false,false,,,passenger
person,male,91,overweight,none,false,false,,,passenger
person,female,65,average,doctor,true,false,,,pedestrian
person,male,38,average,homeless,false,false,,,pedestrian
person,female,73,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,4,athletic,none,false,false,,,passenger
person,male,78,athletic,none,false,false,,,pedestrian
person,female,27,overweight,ceo,true,false,,,pedestrian
animal,female,20,athletic,,,,ferret,true,pedestrian
scenario:red,,,,,,,,,
animal,male,13,athletic,,,,cat,false,passenger
person,male,33,overweight,doctor,false,false,,,passenger
person,female,61,overweight,homeless,false,false,,,passenger
person,male,80,overweight,none,false,false,,,passenger
animal,male,2,overweight,,,,cat,true,pedestrian
person,female,78,average,none,false,false,,,pedestrian
person,female,22,average,doctor,false,false,,,pedestrian
person,female,14,athletic,none,false,false,,,pedestrian
person,female,37,athletic,unemployed,true,false,,,pedestrian
person,female,17,average,unknown,true,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,1,athletic,,,,dog,true,passenger
person,female,43,athletic,ceo,true,false,,,passenger
person,male,17,athletic,homeless,false,false,,,passenger
person,male,96,athletic,none,false,true,,,pedestrian
person,female,10,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,32,average,ceo,true,false,,,passenger
person,female,9,average,none,false,false,,,passenger
person,female,32,overweight,doctor,true,false,,,passenger
person,male,52,average,criminal,false,false,,,passenger
animal,female,7,athletic,,,,cat,true,passenger
person,female,88,athletic,none,false,false,,,pedestrian
animal,female,6,average,,,,cat,true,pedestrian
person,female,54,overweight,unknown,false,false,,,pedestrian
person,female,55,athletic,doctor,true,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,2,overweight,,,,ferret,true,passenger
person,female,51,overweight,doctor,false,false,,,passenger
person,female,85,athletic,none,false,false,,,passenger
person,female,15,average,none,false,false,,,passenger
person,male,65,overweight,unknown,false,false,,,passenger
person,female,88,overweight,none,false,false,,,passenger
person,female,41,overweight,unknown,false,false,,,pedestrian
person,female,20,overweight,homeless,false,false,,,pedestrian
animal,female,16,average,,,,dog,false,pedestrian
person,male,65,average,doctor,false,false,,,pedestrian
person,female,99,average,none,false,false,,,pedestrian
person,male,9,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,5,athletic,,,,dog,true,passenger
person,male,69,overweight,none,false,false,,,passenger
animal,male,9,overweight,,,,ferret,true,passenger
person,male,3,athletic,none,false,false,,,passenger
person,male,16,overweight,none,false,false,,,passenger
person,male,50,average,ceo,false,false,,,pedestrian
person,male,78,athletic,none,false,false,,,pedestrian
person,female,84,athletic,none,false,false,,,pedestrian
person,male,86,overweight,none,false,false,,,pedestrian
person,male,64,athletic,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,8,overweight,none,false,false,,,passenger
person,female,83,athletic,none,false,false,,,passenger
person,male,97,average,none,false,false,,,pedestrian
person,female,57,average,doctor,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,14,overweight,none,false,false,,,passenger
animal,female,9,overweight,,,,cat,false,passenger
animal,male,2,athletic,,,,dog,true,passenger
person,female,21,overweight,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,45,overweight,unemployed,false,false,,,passenger
person,male,86,athletic,none,false,false,,,passenger
person,female,73,average,none,false,false,,,passenger
person,female,81,average,none,false,false,,,pedestrian
animal,female,7,overweight,,,,ferret,true,pedestrian
person,male,14,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,73,average,none,false,false,,,passenger
person,male,84,average,none,false,false,,,passenger
person,male,97,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,92,athletic,none,false,false,,,passenger
person,male,61,overweight,unknown,false,false,,,passenger
person,male,39,average,unemployed,false,false,,,passenger
person,male,77,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,58,athletic,unemployed,false,false,,,passenger
person,male,84,average,none,false,false,,,passenger
person,female,19,average,unemployed,false,false,,,passenger
person,female,15,athletic,none,false,false,,,passenger
person,male,54,overweight,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,17,average,,,,ferret,true,passenger
person,female,46,athletic,unknown,true,true,,,pedestrian
person,female,82,overweight,none,false,false,,,pedestrian
person,female,74,average,none,false,false,,,pedestrian
person,male,89,average,none,false,false,,,pedestrian
animal,female,15,athletic,,,,cat,false,pedestrian
person,male,96,overweight,none,false,false,,,pedestrian
animal,male,8,athletic,,,,ferret,true,pedestrian
scenario:red,,,,,,,,,
person,female,77,overweight,none,false,false,,,passenger
animal,male,11,average,,,,dog,false,pedestrian
person,male,46,average,ceo,false,false,,,pedestrian
person,male,45,overweight,homeless,false,false,,,pedestrian
person,male,8,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,29,athletic,homeless,false,true,,,passenger
person,male,32,average,ceo,false,false,,,passenger
person,male,64,average,criminal,false,false,,,passenger
person,male,44,overweight,homeless,false,false,,,passenger
person,female,45,average,unemployed,true,false,,,passenger
person,female,35,athletic,ceo,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,48,athletic,criminal,false,false,,,passenger
animal,female,13,overweight,,,,ferret,true,passenger
person,female,55,overweight,unknown,true,false,,,passenger
person,male,43,average,homeless,false,false,,,passenger
animal,female,7,athletic,,,,cat,true,pedestrian
scenario:red,,,,,,,,,
person,male,94,athletic,none,false,false,,,passenger
animal,female,8,athletic,,,,ferret,true,pedestrian
scenario:green,,,,,,,,,
person,female,63,athletic,homeless,false,false,,,passenger
person,female,7,athletic,none,false,false,,,pedestrian
person,female,96,athletic,none,false,false,,,pedestrian
person,male,49,athletic,criminal,false,false,,,pedestrian
person,male,48,overweight,criminal,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,7,overweight,,,,ferret,false,passenger
person,female,21,average,criminal,false,true,,,passenger
animal,female,12,athletic,,,,cat,false,passenger
animal,female,17,overweight,,,,dog,false,passenger
person,female,77,athletic,none,false,false,,,passenger
person,female,82,overweight,none,false,false,,,pedestrian
person,male,72,overweight,none,false,false,,,pedestrian
animal,male,10,average,,,,dog,true,pedestrian
animal,male,10,overweight,,,,ferret,false,pedestrian
scenario:red,,,,,,,,,
person,male,72,overweight,none,false,false,,,passenger
person,female,18,average,doctor,false,false,,,passenger
person,female,94,average,none,false,false,,,pedestrian
person,male,61,athletic,ceo,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,64,overweight,unemployed,true,false,,,passenger
person,male,37,overweight,unknown,false,false,,,passenger
animal,male,3,overweight,,,,ferret,false,passenger
person,female,34,athletic,unemployed,false,false,,,pedestrian
animal,male,3,athletic,,,,dog,true,pedestrian
person,female,37,average,doctor,true,false,,,pedestrian
person,male,84,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,female,9,average,,,,dog,false,passenger
person,female,10,overweight,none,false,false,,,passenger
person,male,33,athletic,criminal,false,false,,,passenger
animal,female,17,average,,,,ferret,true,passenger
person,female,51,overweight,criminal,false,false,,,pedestrian
person,female,41,athletic,homeless,false,false,,,pedestrian
person,male,53,average,unemployed,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,76,athletic,none,false,true,,,passenger
person,male,38,average,doctor,false,false,,,pedestrian
person,female,78,overweight,none,false,false,,,pedestrian
person,male,19,overweight,criminal,false,false,,,pedestrian
person,male,73,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,female,7,overweight,,,,cat,false,passenger
person,male,52,athletic,unknown,false,true,,,passenger
animal,male,18,average,,,,dog,false,pedestrian
person,male,41,overweight,homeless,false,false,,,pedestrian
person,male,57,athletic,ceo,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,16,average,,,,ferret,false,passenger
person,female,28,average,ceo,true,true,,,passenger
animal,male,13,average,,,,cat,true,passenger
animal,male,3,overweight,,,,ferret,true,passenger
person,female,3,athletic,none,false,false,,,passenger
person,female,97,athletic,none,false,false,,,pedestrian
person,female,84,average,none,false,false,,,pedestrian
person,male,89,average,none,false,false,,,pedestrian
person,female,38,athletic,unknown,false,false,,,pedestrian
person,female,69,overweight,none,false,false,,,pedestrian
person,female,38,overweight,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,17,overweight,ceo,false,false,,,passenger
person,male,28,athletic,homeless,false,false,,,passenger
person,male,12,average,none,false,false,,,passenger
person,female,18,average,homeless,true,false,,,passenger
person,female,21,athletic,unknown,true,false,,,passenger
person,female,51,athletic,ceo,true,false,,,passenger
person,male,46,overweight,criminal,false,false,,,pedestrian
person,male,18,athletic,doctor,false,false,,,pedestrian
person,male,73,overweight,none,false,false,,,pedestrian
person,male,14,athletic,none,false,false,,,pedestrian
animal,male,8,overweight,,,,dog,true,pedestrian
scenario:green,,,,,,,,,
animal,female,18,athletic,,,,cat,false,passenger
animal,female,4,athletic,,,,cat,false,pedestrian
person,male,33,overweight,ceo,false,true,,,pedestrian
person,female,60,average,homeless,false,false,,,pedestrian
person,male,88,athletic,none,false,false,,,pedestrian
person,female,20,average,doctor,true,false,,,pedestrian
person,female,29,overweight,unknown,true,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,42,overweight,criminal,false,false,,,passenger
person,female,65,athletic,doctor,false,false,,,passenger
person,female,45,overweight,unemployed,false,false,,,passenger
person,male,31,average,homeless,false,false,,,passenger
person,female,52,overweight,homeless,false,false,,,pedestrian
person,male,74,athletic,none,false,false,,,pedestrian
person,male,8,overweight,none,false,false,,,pedestrian
person,male,9,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,5,average,,,,cat,true,passenger
person,female,68,average,doctor,true,false,,,passenger
animal,female,19,average,,,,cat,true,passenger
animal,male,8,overweight,,,,cat,true,passenger
person,male,51,athletic,ceo,false,false,,,pedestrian
person,female,28,average,unemployed,true,false,,,pedestrian
person,male,30,athletic,homeless,false,false,,,pedestrian
person,male,61,athletic,ceo,false,false,,,pedestrian
person,male,17,athletic,unemployed,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,40,overweight,ceo,false,false,,,passenger
person,female,10,average,none,false,false,,,passenger
person,male,82,average,none,false,false,,,pedestrian
animal,female,5,athletic,,,,ferret,true,pedestrian
person,male,27,athletic,ceo,false,false,,,pedestrian
person,male,46,athletic,doctor,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,82,average,none,false,false,,,passenger
person,female,87,average,none,false,false,,,passenger
person,female,73,athletic,none,false,false,,,passenger
person,female,60,average,homeless,false,false,,,passenger
animal,male,1,average,,,,cat,false,pedestrian
person,female,44,overweight,unknown,true,false,,,pedestrian
person,male,74,overweight,none,false,false,,,pedestrian
person,female,74,athletic,none,false,false,,,pedestrian
person,male,1,athletic,none,false,false,,,pedestrian
person,female,32,average,unemployed,true,false,,,pedestrian
person,female,18,overweight,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,88,average,none,false,false,,,passenger
person,male,93,overweight,none,false,false,,,pedestrian
person,female,14,average,none,false,false,,,pedestrian
person,female,67,overweight,criminal,false,false,,,pedestrian
person,female,58,average,homeless,true,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,7,overweight,,,,ferret,false,passenger
person,female,60,athletic,homeless,false,false,,,passenger
person,male,68,overweight,doctor,false,false,,,passenger
animal,female,12,athletic,,,,cat,false,pedestrian
person,female,75,average,none,false,false,,,pedestrian
person,female,86,athletic,none,false,false,,,pedestrian
person,female,51,athletic,unemployed,false,false,,,pedestrian
person,female,22,athletic,ceo,false,false,,,pedestrian
animal,female,1,overweight,,,,ferret,true,pedestrian
scenario:green,,,,,,,,,
person,female,40,average,ceo,false,false,,,passenger
person,female,48,overweight,homeless,true,false,,,passenger
person,female,1,average,none,false,false,,,passenger
person,male,14,average,none,false,false,,,passenger
person,male,80,athletic,none,false,false,,,pedestrian
person,male,54,athletic,unemployed,false,false,,,pedestrian
person,female,65,average,homeless,false,false,,,pedestrian
animal,female,20,average,,,,ferret,true,pedestrian
scenario:red,,,,,,,,,
person,male,52,athletic,ceo,false,false,,,passenger
person,male,11,average,none,false,false,,,passenger
person,male,5,average,none,false,false,,,pedestrian
person,female,40,athletic,unknown,false,false,,,pedestrian
person,female,7,overweight,none,false,false,,,pedestrian
animal,female,19,athletic,,,,ferret,false,pedestrian
person,male,74,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,0,average,,,,dog,false,passenger
animal,female,15,athletic,,,,ferret,true,passenger
animal,female,17,overweight,,,,dog,false,passenger
person,male,86,average,none,false,false,,,passenger
person,male,82,overweight,none,false,false,,,passenger
animal,female,9,average,,,,ferret,true,pedestrian
scenario:red,,,,,,,,,
person,male,31,overweight,homeless,false,false,,,passenger
animal,female,19,athletic,,,,dog,false,passenger
person,male,76,overweight,none,false,false,,,passenger
person,male,65,overweight,ceo,false,false,,,passenger
person,female,79,athletic,none,false,false,,,passenger
animal,female,16,athletic,,,,ferret,true,passenger
animal,male,5,overweight,,,,cat,true,pedestrian
person,female,69,overweight,none,false,false,,,pedestrian
person,male,85,athletic,none,false,false,,,pedestrian
person,male,81,athletic,none,false,false,,,pedestrian
person,female,28,overweight,criminal,false,false,,,pedestrian
person,female,40,average,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,84,athletic,none,false,false,,,passenger
person,female,68,average,ceo,false,false,,,passenger
person,female,43,average,ceo,true,false,,,passenger
person,female,38,athletic,homeless,true,false,,,passenger
person,female,44,overweight,doctor,false,false,,,passenger
person,male,53,athletic,homeless,false,false,,,passenger
person,male,46,athletic,ceo,false,false,,,pedestrian
person,female,33,athletic,ceo,true,false,,,pedestrian
person,male,69,average,none,false,false,,,pedestrian
person,male,43,average,doctor,false,false,,,pedestrian
animal,female,4,athletic,,,,ferret,false,pedestrian
scenario:green,,,,,,,,,
animal,male,19,overweight,,,,ferret,false,passenger
person,male,76,athletic,none,false,false,,,passenger
person,male,76,overweight,none,false,false,,,passenger
person,female,68,athletic,homeless,false,false,,,passenger
person,male,42,overweight,doctor,false,false,,,passenger
person,female,97,athletic,none,false,false,,,passenger
person,female,21,overweight,homeless,false,false,,,passenger
person,female,41,average,unknown,true,false,,,pedestrian
animal,male,20,average,,,,ferret,true,pedestrian
animal,male,4,overweight,,,,cat,false,pedestrian
scenario:green,,,,,,,,,
person,female,30,average,homeless,true,false,,,passenger
person,male,74,overweight,none,false,false,,,passenger
person,female,19,overweight,ceo,false,false,,,passenger
animal,male,8,overweight,,,,ferret,false,passenger
person,male,82,athletic,none,false,false,,,pedestrian
person,male,34,average,ceo,false,false,,,pedestrian
person,female,33,athletic,doctor,false,false,,,pedestrian
person,female,69,athletic,none,false,false,,,pedestrian
person,female,96,overweight,none,false,false,,,pedestrian
animal,female,4,average,,,,dog,true,pedestrian
person,male,83,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,38,average,ceo,true,false,,,passenger
person,female,75,average,none,false,false,,,passenger
person,male,84,overweight,none,false,false,,,passenger
person,male,32,average,homeless,false,false,,,passenger
person,male,40,average,unknown,false,false,,,pedestrian
animal,female,7,average,,,,ferret,false,pedestrian
person,female,53,average,homeless,true,false,,,pedestrian
person,female,85,overweight,none,false,false,,,pedestrian
person,male,100,overweight,none,false,false,,,pedestrian
person,female,10,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,82,average,none,false,false,,,passenger
person,male,79,athletic,none,false,false,,,passenger
person,female,93,athletic,none,false,false,,,passenger
person,male,35,average,unknown,false,false,,,passenger
person,male,28,overweight,homeless,false,false,,,pedestrian
person,female,24,athletic,homeless,false,false,,,pedestrian
person,male,84,average,none,false,false,,,pedestrian
person,male,55,average,homeless,false,false,,,pedestrian
person,female,30,overweight,unknown,false,false,,,pedestrian
person,male,9,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,6,athletic,,,,ferret,false,passenger
animal,female,0,average,,,,dog,true,passenger
person,female,29,average,homeless,true,false,,,pedestrian
person,male,38,athletic,ceo,false,false,,,pedestrian
animal,female,17,athletic,,,,cat,true,pedestrian
person,male,90,overweight,none,false,false,,,pedestrian
person,male,82,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,81,average,none,false,false,,,passenger
person,male,12,athletic,none,false,false,,,passenger
person,female,33,athletic,unemployed,true,false,,,passenger
animal,male,3,average,,,,cat,false,passenger
person,female,72,overweight,none,false,false,,,passenger
person,female,27,average,ceo,false,false,,,passenger
animal,female,7,average,,,,dog,true,passenger
person,male,15,overweight,none,false,false,,,pedestrian
person,female,25,athletic,doctor,false,false,,,pedestrian
person,female,39,overweight,homeless,true,false,,,pedestrian
animal,male,9,athletic,,,,dog,false,pedestrian
animal,male,12,athletic,,,,cat,true,pedestrian
person,male,68,average,homeless,false,false,,,pedestrian
animal,male,0,overweight,,,,cat,true,pedestrian
scenario:red,,,,,,,,,
person,male,90,overweight,none,false,false,,,passenger
person,female,90,athletic,none,false,false,,,passenger
person,female,73,average,none,false,false,,,passenger
animal,male,17,overweight,,,,ferret,false,passenger
person,male,80,average,none,false,false,,,passenger
person,female,86,overweight,none,false,false,,,passenger
person,female,1,athletic,none,false,false,,,passenger
person,male,71,overweight,none,false,false,,,pedestrian
animal,male,13,overweight,,,,dog,false,pedestrian
person,female,55,overweight,ceo,true,false,,,pedestrian
person,female,47,athletic,unknown,true,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,15,athletic,,,,dog,true,passenger
animal,male,15,average,,,,cat,true,passenger
person,female,68,average,ceo,false,false,,,passenger
person,male,99,overweight,none,false,false,,,passenger
person,female,79,overweight,none,false,false,,,passenger
animal,male,17,average,,,,cat,false,pedestrian
scenario:green,,,,,,,,,
person,male,15,athletic,none,false,false,,,passenger
person,male,36,athletic,homeless,false,false,,,pedestrian
animal,male,1,average,,,,ferret,false,pedestrian
person,female,75,average,none,false,false,,,pedestrian
person,female,56,overweight,unemployed,false,false,,,pedestrian
person,female,63,overweight,criminal,false,false,,,pedestrian
person,female,48,overweight,unknown,false,false,,,pedestrian
person,male,66,average,doctor,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,41,average,unemployed,false,false,,,passenger
person,male,69,overweight,none,false,false,,,passenger
person,male,19,athletic,criminal,false,false,,,passenger
person,male,81,overweight,none,false,false,,,passenger
person,female,68,overweight,criminal,false,false,,,passenger
person,male,49,athletic,ceo,false,false,,,pedestrian
person,female,79,athletic,none,false,false,,,pedestrian
animal,female,6,average,,,,cat,true,pedestrian
scenario:red,,,,,,,,,
person,male,54,overweight,homeless,false,false,,,passenger
person,male,46,average,ceo,false,false,,,passenger
person,female,40,athletic,homeless,true,false,,,passenger
person,female,20,overweight,homeless,true,false,,,pedestrian
person,female,20,overweight,homeless,false,false,,,pedestrian
person,male,34,athletic,unemployed,false,false,,,pedestrian
person,female,69,average,none,false,false,,,pedestrian
person,male,58,overweight,doctor,false,false,,,pedestrian
person,female,79,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,3,average,none,false,false,,,passenger
person,female,17,average,ceo,true,false,,,passenger
person,male,8,average,none,false,false,,,pedestrian
person,male,36,overweight,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,10,overweight,none,false,true,,,passenger
person,male,98,athletic,none,false,false,,,passenger
person,male,51,overweight,ceo,false,false,,,passenger
person,male,56,overweight,unemployed,false,false,,,passenger
person,male,51,overweight,homeless,false,false,,,pedestrian
person,female,55,average,doctor,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,22,overweight,homeless,false,false,,,passenger
person,male,19,athletic,unknown,false,false,,,passenger
person,female,11,overweight,none,false,false,,,pedestrian
person,male,70,overweight,none,false,false,,,pedestrian
person,female,8,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,73,overweight,none,false,true,,,passenger
animal,female,1,athletic,,,,cat,false,pedestrian
person,female,44,average,doctor,false,false,,,pedestrian
person,male,82,overweight,none,false,false,,,pedestrian
person,female,28,overweight,doctor,true,false,,,pedestrian
person,male,46,athletic,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,86,athletic,none,false,false,,,passenger
animal,female,4,overweight,,,,cat,true,passenger
person,female,24,athletic,criminal,false,false,,,passenger
person,male,74,overweight,none,false,false,,,passenger
person,female,84,overweight,none,false,false,,,passenger
person,female,26,average,homeless,false,false,,,passenger
animal,male,3,overweight,,,,ferret,false,pedestrian
person,male,36,overweight,homeless,false,false,,,pedestrian
person,male,31,athletic,ceo,false,false,,,pedestrian
person,male,73,athletic,none,false,false,,,pedestrian
person,female,68,athletic,homeless,true,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,32,athletic,unemployed,true,false,,,passenger
person,female,72,athletic,none,false,false,,,passenger
person,female,24,overweight,homeless,false,false,,,pedestrian
person,male,5,overweight,none,false,false,,,pedestrian
person,female,49,overweight,doctor,true,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,0,average,,,,cat,true,passenger
person,female,91,overweight,none,false,false,,,pedestrian
person,male,74,athletic,none,false,false,,,pedestrian
person,male,50,overweight,unknown,false,false,,,pedestrian
person,male,27,overweight,ceo,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,38,overweight,ceo,false,false,,,passenger
animal,male,6,overweight,,,,ferret,true,passenger
animal,female,9,average,,,,cat,false,passenger
person,female,4,athletic,none,false,false,,,passenger
person,male,61,athletic,criminal,false,false,,,passenger
person,male,77,athletic,none,false,false,,,pedestrian
animal,female,6,average,,,,dog,false,pedestrian
person,female,14,overweight,none,false,false,,,pedestrian
person,male,51,average,criminal,false,false,,,pedestrian
animal,male,5,average,,,,cat,false,pedestrian
person,female,88,average,none,false,false,,,pedestrian
animal,female,11,athletic,,,,dog,true,pedestrian
scenario:green,,,,,,,,,
person,male,95,athletic,none,false,true,,,passenger
animal,female,14,average,,,,ferret,true,pedestrian
person,female,14,athletic,none,false,false,,,pedestrian
animal,female,5,overweight,,,,cat,false,pedestrian
person,female,75,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,15,overweight,none,false,false,,,passenger
person,male,1,average,none,false,false,,,passenger
person,male,93,athletic,none,false,false,,,passenger
animal,male,17,athletic,,,,dog,false,passenger
person,male,92,average,none,false,false,,,pedestrian
person,female,76,athletic,none,false,false,,,pedestrian
animal,male,3,overweight,,,,dog,false,pedestrian
scenario:green,,,,,,,,,
person,female,5,average,none,false,false,,,passenger
person,female,34,average,unknown,false,false,,,passenger
animal,male,19,average,,,,ferret,true,passenger
person,male,92,athletic,none,false,false,,,passenger
person,male,37,overweight,ceo,false,false,,,passenger
person,male,8,athletic,none,false,true,,,pedestrian
person,male,74,athletic,none,false,false,,,pedestrian
animal,female,8,average,,,,ferret,true,pedestrian
person,male,63,athletic,ceo,false,false,,,pedestrian
animal,male,8,average,,,,dog,true,pedestrian
person,female,100,average,none,false,false,,,pedestrian
person,male,33,overweight,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,28,athletic,criminal,false,false,,,passenger
person,male,74,overweight,none,false,false,,,pedestrian
person,female,35,average,unknown,false,false,,,pedestrian
person,female,12,average,none,false,false,,,pedestrian
animal,male,3,athletic,,,,dog,false,pedestrian
person,male,7,average,none,false,false,,,pedestrian
person,female,24,average,unemployed,false,false,,,pedestrian
person,female,93,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,female,15,athletic,,,,cat,false,passenger
person,female,28,athletic,ceo,true,false,,,passenger
person,female,74,average,none,false,false,,,passenger
person,female,97,average,none,false,false,,,pedestrian
animal,male,14,overweight,,,,dog,false,pedestrian
animal,male,4,average,,,,ferret,false,pedestrian
scenario:green,,,,,,,,,
person,female,56,overweight,ceo,false,false,,,passenger
person,female,12,overweight,none,false,false,,,passenger
person,female,79,average,none,false,false,,,passenger
animal,male,20,average,,,,cat,true,passenger
person,female,97,overweight,none,false,false,,,pedestrian
person,female,97,athletic,none,false,false,,,pedestrian
person,male,100,athletic,none,false,false,,,pedestrian
person,female,12,overweight,none,false,false,,,pedestrian
person,male,49,athletic,ceo,false,false,,,pedestrian
person,male,62,athletic,ceo,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,59,overweight,unknown,false,false,,,passenger
person,female,42,average,criminal,false,false,,,passenger
animal,female,20,overweight,,,,cat,true,passenger
person,male,61,athletic,unemployed,false,true,,,pedestrian
person,male,32,athletic,ceo,false,false,,,pedestrian
animal,female,2,athletic,,,,cat,false,pedestrian
scenario:red,,,,,,,,,
person,female,84,average,none,false,false,,,passenger
person,male,42,average,unknown,false,false,,,pedestrian
person,female,17,athletic,doctor,false,false,,,pedestrian
person,female,73,overweight,none,false,false,,,pedestrian
animal,female,9,overweight,,,,ferret,true,pedestrian
person,female,10,average,none,false,false,,,pedestrian
person,female,66,athletic,homeless,true,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,47,average,criminal,false,false,,,passenger
person,female,31,overweight,homeless,true,false,,,passenger
person,female,78,athletic,none,false,false,,,passenger
person,female,13,overweight,none,false,false,,,passenger
person,male,47,athletic,unknown,false,false,,,passenger
person,male,59,overweight,homeless,false,false,,,passenger
animal,female,18,overweight,,,,cat,true,pedestrian
scenario:green,,,,,,,,,
person,male,47,average,homeless,false,false,,,passenger
person,female,79,overweight,none,false,false,,,passenger
animal,male,20,athletic,,,,cat,true,pedestrian
person,female,80,average,none,false,false,,,pedestrian
person,male,10,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,70,overweight,none,false,false,,,passenger
person,male,71,overweight,none,false,false,,,pedestrian
person,male,3,athletic,none,false,false,,,pedestrian
animal,male,1,overweight,,,,ferret,true,pedestrian
person,male,41,average,ceo,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,13,average,none,false,false,,,passenger
person,female,48,athletic,unemployed,false,false,,,passenger
person,female,61,athletic,criminal,true,false,,,passenger
person,female,20,average,ceo,true,false,,,passenger
animal,male,0,overweight,,,,ferret,false,passenger
person,male,89,average,none,false,false,,,passenger
person,female,48,athletic,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,9,average,none,false,false,,,passenger
person,female,45,average,unknown,false,false,,,passenger
person,female,3,average,none,false,false,,,passenger
person,female,59,athletic,unemployed,true,false,,,pedestrian
person,male,43,overweight,ceo,false,false,,,pedestrian
person,male,61,average,ceo,false,false,,,pedestrian
